@relation features-weka.filters.unsupervised.attribute.Remove-R1

@attribute followers_count numeric
@attribute following_count numeric
@attribute bio_pronouns_count numeric
@attribute bio_NNP_tags numeric
@attribute bio_PRP_tags numeric
@attribute bio_Yes_freq_terms numeric
@attribute bio_No_freq_terms numeric
@attribute bio_auto_Yes_freq_terms numeric
@attribute name_auto_Yes_freq_terms numeric
@attribute bio_auto_No_freq_terms numeric
@attribute name_auto_No_freq_terms numeric
@attribute class {yes,no}

@data
23,99,2,3,0,1,0,5,1,0,0,?
23,125,6,5,4,0,0,23,0,2,0,?
23,64,0,2,0,0,0,2,1,1,0,?
23,89,1,6,0,2,0,15,1,0,0,?
23,63,8,4,3,4,0,16,0,1,0,?
23,91,0,5,0,0,0,6,0,0,0,?
23,46,0,4,0,0,0,4,1,0,0,?
23,76,0,2,0,0,0,8,0,1,0,?
23,187,1,10,0,1,0,3,0,0,0,?
23,32,1,1,0,1,1,8,0,0,0,?
23,483,1,6,1,2,0,11,0,1,0,?
23,157,0,2,0,0,0,5,0,0,0,?
23,81,3,1,3,0,0,13,0,0,0,?
23,27,0,0,0,0,0,0,0,0,0,?
22,88,0,7,0,0,0,2,1,0,0,?
23,56,0,6,0,0,0,12,1,0,0,?
23,76,0,2,0,1,0,1,0,0,0,?
25,105,0,0,0,0,0,6,0,1,0,?
22,124,1,10,1,1,0,10,0,1,0,?
23,131,1,0,0,0,0,3,0,0,0,?
23,81,0,16,0,0,0,9,0,0,0,?
23,184,3,7,1,1,0,11,0,0,0,?
23,54,0,1,0,1,0,6,0,1,0,?
23,169,1,1,1,2,0,3,0,0,0,?
23,79,0,1,0,1,0,3,0,0,0,?
23,154,0,0,0,1,0,7,0,0,0,?
23,61,0,9,0,1,0,8,0,0,0,?
23,68,1,7,0,1,0,16,0,0,0,?
23,59,0,7,0,0,0,4,1,0,0,?
23,70,1,5,0,1,0,2,0,0,0,?
23,93,0,7,0,0,0,7,1,0,0,?
23,51,0,0,0,0,0,4,0,0,0,?
23,59,0,4,0,1,0,15,1,2,0,?
23,47,1,2,1,0,0,3,0,0,0,?
23,96,2,4,0,0,0,15,0,1,0,?
23,288,0,5,0,0,0,4,1,0,0,?
23,95,2,0,1,4,0,19,1,0,1,?
23,69,0,2,0,0,0,5,0,0,0,?
23,99,2,1,0,1,0,13,1,1,0,?
23,39,1,4,1,1,0,11,0,0,0,?
23,223,0,3,0,0,0,5,1,0,0,?
23,138,3,3,3,0,0,9,0,0,0,?
23,114,0,4,0,2,0,8,1,1,0,?
23,288,1,3,1,0,0,14,0,0,0,?
23,72,0,2,0,0,0,0,0,0,0,?
23,134,3,1,0,3,1,14,0,0,0,?
23,98,3,0,2,0,0,6,1,1,0,?
23,99,2,2,2,0,0,13,0,0,0,?
23,63,0,12,0,0,0,6,0,0,0,?
23,213,2,1,1,1,0,8,1,0,0,?
23,41,1,7,0,1,0,10,1,0,0,?
23,119,0,2,0,1,0,5,0,0,0,?
23,105,0,4,0,0,0,3,0,1,0,?
23,27,0,4,0,0,0,10,1,0,0,?
23,82,1,1,0,0,0,7,1,0,0,?
23,267,4,0,1,3,0,10,0,3,0,?
23,96,0,12,0,0,0,8,1,1,0,?
23,108,0,0,0,0,0,0,1,0,0,?
23,55,3,5,2,0,0,8,0,1,0,?
23,187,0,1,0,1,0,4,0,0,0,?
23,57,0,5,0,0,0,9,0,0,0,?
23,4,0,15,0,0,0,21,0,0,0,?
23,39,1,3,0,0,0,5,0,0,0,?
23,151,1,10,0,0,0,18,0,2,0,?
23,67,0,4,0,0,0,3,0,0,0,?
23,82,0,2,0,0,0,4,1,0,0,?
23,210,0,1,0,0,0,2,0,0,0,?
23,96,0,0,0,1,1,10,0,1,0,?
23,55,0,5,0,0,0,3,0,0,0,?
25,125,0,16,0,0,0,2,1,1,0,?
22,1,0,6,0,0,0,6,1,0,0,?
22,204,2,0,2,3,0,12,0,0,0,?
22,92,1,2,0,2,1,11,0,1,0,?
22,102,3,0,2,1,0,17,0,0,0,?
22,100,0,5,0,0,0,4,0,0,0,?
22,133,0,2,0,0,0,7,0,0,0,?
22,78,0,4,0,0,0,5,1,0,0,?
22,26,2,0,1,0,0,3,0,0,0,?
22,208,2,0,0,0,0,4,0,1,0,?
22,43,2,0,1,0,1,9,1,1,0,?
22,20,0,1,0,0,0,4,0,0,0,?
22,97,0,2,0,0,0,6,0,0,0,?
22,246,2,3,2,0,1,6,0,0,0,?
22,24,0,1,0,0,0,0,0,0,0,?
22,109,0,1,0,0,0,1,1,0,0,?
22,461,1,3,0,2,0,10,0,0,0,?
22,17,3,4,2,1,0,16,2,0,1,?
22,31,0,3,0,0,0,0,1,0,0,?
22,64,2,8,1,0,0,17,0,3,0,?
22,75,0,1,0,0,0,1,0,1,0,?
22,131,4,2,0,3,0,12,0,0,0,?
22,173,4,0,1,2,0,15,1,0,0,?
22,69,1,2,0,0,0,10,0,0,0,?
22,31,1,7,1,0,0,10,0,1,0,?
22,108,1,0,0,1,0,15,0,0,0,?
22,140,4,2,2,1,0,14,1,1,0,?
22,1829,8,0,3,0,0,16,0,2,0,?
22,33,5,3,2,2,0,17,0,1,1,?
22,81,5,4,4,2,0,14,0,0,0,?
22,218,3,1,3,0,0,14,0,1,0,?
22,121,0,5,0,0,0,3,0,0,0,?
22,74,0,3,0,0,0,1,0,0,0,?
22,63,0,5,0,0,0,6,0,1,0,?
22,94,1,6,1,0,0,17,0,1,0,?
22,62,1,3,0,3,1,13,1,0,0,?
22,60,0,1,0,0,0,6,0,0,0,?
23,79,0,1,0,2,0,5,0,0,0,?
22,147,0,0,0,0,0,4,0,1,0,?
22,79,0,5,0,0,0,5,0,0,0,?
21,41,1,5,2,1,0,18,0,0,0,?
22,375,0,6,0,0,0,2,0,0,0,?
22,42,1,10,0,0,0,5,0,0,0,?
22,120,5,0,3,0,0,14,0,1,0,?
22,45,0,1,0,0,0,2,0,0,0,?
22,65,0,5,0,0,0,4,1,0,0,?
22,181,4,2,2,3,0,15,1,0,0,?
22,275,0,0,0,1,0,4,0,0,0,?
22,163,0,13,0,0,0,8,0,0,0,?
22,126,2,3,0,2,0,11,0,0,0,?
22,99,0,3,0,0,0,2,1,0,0,?
22,207,0,1,0,0,0,5,0,1,0,?
22,121,1,1,1,0,0,6,0,0,0,?
22,119,0,0,0,1,0,6,1,0,0,?
21,195,1,1,1,2,0,9,1,1,0,?
22,280,0,2,0,0,0,6,0,0,0,?
22,21,0,9,0,0,0,4,0,1,0,?
22,99,0,3,0,1,0,1,0,0,0,?
22,44,2,1,0,0,0,4,0,0,0,?
22,306,0,3,0,1,0,5,0,0,0,?
22,84,0,6,0,0,0,6,0,0,0,?
22,75,0,4,0,0,0,3,0,0,0,?
22,31,0,4,0,0,0,3,0,0,0,?
22,151,2,1,1,0,0,9,0,0,0,?
22,80,3,0,3,0,0,26,0,2,0,?
22,97,1,4,0,3,0,16,1,0,0,?
22,166,0,2,0,0,0,1,0,0,0,?
22,91,0,0,0,0,0,0,0,0,0,?
22,114,1,6,0,1,0,11,0,0,0,?
22,64,0,10,0,0,0,14,0,0,0,?
22,190,5,3,2,2,0,15,1,0,0,?
22,149,0,9,0,1,0,6,0,0,0,?
22,17,0,0,0,0,0,2,0,1,0,?
23,46,0,3,0,0,0,9,0,0,0,?
22,218,0,4,0,0,0,2,0,0,1,?
22,131,0,9,1,0,0,10,1,1,0,?
22,152,3,0,0,3,0,12,0,1,0,?
22,234,0,0,0,0,0,5,1,1,0,?
22,148,1,3,1,0,0,7,0,0,0,?
22,44,2,3,1,0,0,6,0,0,0,?
22,107,0,6,0,0,0,2,1,0,0,?
22,20,0,11,0,0,0,6,0,1,0,?
22,73,0,9,0,0,0,8,0,0,0,?
22,15,0,8,0,0,0,2,1,0,0,?
22,94,3,0,2,1,0,11,0,0,0,?
22,175,1,1,0,2,0,6,1,0,0,?
22,53,2,1,2,0,0,16,0,0,0,?
22,59,1,2,2,0,0,3,0,0,0,?
22,143,0,0,0,3,0,6,0,2,0,?
22,112,2,3,1,1,0,13,0,2,0,?
22,139,3,7,2,0,0,7,0,1,0,?
22,101,0,11,0,0,0,9,1,1,0,?
22,32,1,2,1,0,0,12,0,1,0,?
22,66,0,0,0,1,0,20,0,0,0,?
22,99,0,6,0,0,0,7,2,0,0,?
22,267,1,3,0,3,0,17,1,0,0,?
22,122,1,0,0,0,0,11,0,1,0,?
22,33,2,10,1,0,0,14,0,3,0,?
22,104,0,0,0,0,0,1,0,0,0,?
22,47,0,0,0,1,0,3,0,0,0,?
22,116,4,1,2,7,0,20,1,1,0,?
22,55,1,4,1,0,0,11,0,0,0,?
24,56,2,0,2,1,0,6,0,0,0,?
22,36,0,2,0,0,0,3,0,0,0,?
22,53,3,8,2,2,0,13,0,1,0,?
22,62,0,9,0,2,0,8,0,0,0,?
22,159,0,7,0,0,0,6,0,1,0,?
22,189,0,1,0,0,0,4,0,0,0,?
22,394,2,2,1,1,0,15,0,0,0,?
22,87,0,2,0,1,1,4,0,1,0,?
22,116,2,0,2,0,0,10,1,1,0,?
22,90,3,3,0,0,0,12,0,0,0,?
22,150,1,0,0,1,0,4,0,0,0,?
22,113,0,1,0,2,0,4,1,1,0,?
22,62,1,3,1,0,0,13,0,0,0,?
22,154,3,0,2,0,0,7,0,0,0,?
22,16,3,4,3,0,0,7,1,0,0,?
22,75,0,11,1,0,0,5,1,3,0,?
22,34,3,1,3,2,0,21,0,1,0,?
22,360,0,14,0,0,0,10,0,0,0,?
24,112,2,6,0,0,0,7,0,0,0,?
22,58,0,5,0,0,0,3,0,0,0,?
22,62,0,1,0,1,0,5,0,0,0,?
22,204,0,5,0,0,0,4,0,0,0,?
22,110,1,5,2,0,0,7,1,1,0,?
22,175,0,5,0,1,0,7,0,0,0,?
22,102,0,0,0,0,0,0,1,0,0,?
22,63,0,8,0,0,1,2,0,0,0,?
22,75,0,4,0,1,0,2,0,0,0,?
20,103,0,5,0,0,0,6,0,0,0,?
23,112,0,3,0,0,0,6,0,1,0,?
22,126,0,1,0,0,0,5,0,0,0,?
22,37,1,1,0,6,0,11,1,2,0,?
22,59,0,2,0,0,0,4,0,1,0,?
22,112,0,3,0,0,0,2,0,0,0,?
22,94,0,4,0,1,0,16,0,0,0,?
23,168,1,3,1,1,0,12,0,0,0,?
22,179,0,4,0,3,0,11,1,1,0,?
23,91,0,6,0,0,0,8,0,1,0,?
22,132,0,6,0,0,1,16,0,0,1,?
22,85,0,2,0,0,0,1,0,0,0,?
22,208,0,2,0,1,1,9,0,1,0,?
22,31,0,4,0,0,0,2,1,0,0,?
22,73,0,0,0,0,0,0,0,0,0,?
22,133,2,0,1,1,0,7,0,0,0,?
22,114,0,5,0,0,0,2,0,0,0,?
22,130,0,6,0,2,1,12,0,0,0,?
22,110,0,2,0,0,0,5,2,0,0,?
19,88,2,9,0,0,0,6,1,1,0,?
22,74,1,5,0,0,0,9,1,0,0,?
22,112,0,5,0,1,1,9,0,0,0,?
22,72,4,6,3,0,0,5,0,2,0,?
22,50,3,9,2,0,0,11,1,0,0,?
22,82,1,8,1,0,1,13,1,1,0,?
22,76,2,3,1,4,0,11,1,0,0,?
22,64,1,0,1,0,0,10,0,0,0,?
22,98,0,4,0,0,1,9,0,1,0,?
22,183,1,4,1,0,0,2,0,0,0,?
22,55,0,1,0,1,0,7,1,0,0,?
22,45,1,5,0,1,0,8,0,0,0,?
22,22,2,8,1,1,0,16,0,0,0,?
22,63,1,8,0,0,0,7,0,1,0,?
22,209,2,1,1,1,0,6,2,0,0,?
22,7,0,2,0,1,2,14,0,0,0,?
22,70,1,2,0,0,0,6,0,0,0,?
22,87,2,4,2,1,0,15,0,0,0,?
22,123,0,1,0,0,0,3,0,0,0,?
22,100,3,2,2,3,0,13,1,2,0,?
22,29,0,11,0,0,0,6,0,0,0,?
22,93,3,5,2,0,0,13,0,1,0,?
22,146,3,4,2,1,0,10,1,1,0,?
22,52,0,7,0,0,0,4,0,1,0,?
22,70,1,4,1,0,0,8,0,0,0,?
22,41,6,1,2,5,0,17,2,2,0,?
22,135,3,2,3,1,0,11,2,1,0,?
20,147,0,2,0,0,0,11,0,0,0,?
22,115,0,12,0,0,0,5,1,0,0,?
22,81,1,2,0,2,0,7,0,1,0,?
22,89,1,3,0,0,0,9,0,0,0,?
22,138,3,4,1,2,0,13,1,0,0,?
24,75,4,4,2,3,0,12,0,2,0,?
22,119,1,1,0,0,0,8,1,0,0,?
22,101,1,4,1,0,0,6,0,2,0,?
22,109,0,1,0,0,0,5,0,0,0,?
22,260,1,6,1,1,0,4,0,1,0,?
22,117,0,2,0,0,1,4,0,0,0,?
22,68,1,5,1,1,0,19,1,0,0,?
22,142,0,0,0,1,0,6,1,0,0,?
22,167,5,18,0,0,0,12,1,0,0,?
22,20,0,1,0,1,0,2,1,0,0,?
22,23,0,6,0,1,0,4,0,1,0,?
22,148,1,4,0,0,0,8,1,0,0,?
22,109,4,1,3,6,0,18,1,0,0,?
22,76,2,1,1,0,0,10,1,2,0,?
23,103,1,4,0,0,0,11,0,1,0,?
22,91,0,1,0,0,0,3,0,0,0,?
22,101,0,0,0,0,0,0,0,0,0,?
22,367,0,4,0,0,0,1,1,0,0,?
22,89,0,1,0,2,0,7,1,0,0,?
22,109,0,4,0,0,0,2,2,0,0,?
22,143,0,1,0,0,0,3,0,1,0,?
22,68,1,4,0,1,0,11,0,2,1,?
22,48,0,14,0,0,0,16,1,0,0,?
22,193,4,3,1,1,0,13,0,2,0,?
22,128,0,9,0,1,1,11,0,2,0,?
22,17,0,3,0,0,0,8,0,0,0,?
22,57,3,3,2,0,0,6,0,1,0,?
22,64,3,1,2,1,0,7,0,0,0,?
22,57,0,6,0,1,0,9,1,0,0,?
22,52,4,1,3,0,0,9,0,1,0,?
22,93,2,1,0,1,0,6,0,0,0,?
22,59,1,5,1,1,0,16,0,0,0,?
22,77,0,2,0,1,0,6,0,0,0,?
22,63,3,2,2,1,0,3,0,0,0,?
22,55,0,7,0,0,0,9,0,1,0,?
22,179,6,1,5,0,0,6,1,0,0,?
22,202,3,2,2,0,0,14,0,2,0,?
22,97,1,3,1,0,0,9,1,1,0,?
22,164,0,2,0,0,0,8,0,0,0,?
22,122,1,7,0,0,0,7,0,1,0,?
22,16,0,8,0,0,0,7,1,0,0,?
22,142,0,8,0,0,0,3,0,1,0,?
22,37,0,8,0,0,0,1,0,0,0,?
22,77,1,6,1,0,0,13,0,1,0,?
22,220,2,1,1,0,0,3,0,1,0,?
22,194,0,15,0,4,0,9,0,0,0,?
22,85,3,1,1,3,0,12,0,0,0,?
22,60,0,6,0,1,0,5,0,0,0,?
22,106,0,9,0,0,0,4,0,0,0,?
22,105,0,2,0,0,0,1,1,0,0,?
22,86,0,3,0,0,0,2,0,0,0,?
22,35,0,2,0,1,0,5,0,0,0,?
22,19,0,2,0,1,0,4,0,0,0,?
22,191,2,2,1,1,0,6,0,0,0,?
22,62,1,3,0,3,0,9,0,0,0,?
22,78,1,0,1,0,0,5,0,0,0,?
22,101,2,0,1,1,0,15,0,0,0,?
22,9,3,6,1,0,0,9,0,0,0,?
22,123,3,11,0,3,0,11,0,0,0,?
22,91,0,0,0,0,0,7,0,2,0,?
22,59,1,9,0,2,0,11,0,0,0,?
22,81,4,6,1,2,0,11,0,1,0,?
22,238,0,8,0,0,0,6,0,0,0,?
22,133,0,2,0,1,0,1,0,0,0,?
22,70,0,0,0,0,0,1,0,0,0,?
22,86,0,4,0,0,0,5,0,0,0,?
22,64,0,15,0,0,0,5,0,0,0,?
23,95,0,4,0,0,0,3,0,1,0,?
22,12,0,4,0,0,0,2,0,0,0,?
22,46,0,19,0,0,0,10,0,1,0,?
22,123,0,0,0,0,0,2,1,0,0,?
22,97,1,6,0,0,0,5,1,0,0,?
22,59,0,11,0,0,0,9,0,0,0,?
22,246,0,4,0,0,0,2,0,1,0,?
22,45,3,6,1,1,0,18,0,2,0,?
22,171,0,0,0,0,0,0,0,0,0,?
22,92,0,1,0,0,0,8,0,0,0,?
22,230,0,0,0,0,0,2,1,0,0,?
22,87,0,10,0,0,0,11,0,0,0,?
23,79,0,11,0,3,0,11,0,1,0,?
22,102,2,1,0,0,0,9,0,0,0,?
22,58,0,1,0,1,0,4,0,0,0,?
22,41,6,1,3,1,0,12,0,1,0,?
22,200,0,0,0,0,0,4,0,0,0,?
22,106,0,3,0,0,0,3,0,0,0,?
22,52,2,2,0,0,0,8,1,1,0,?
22,50,0,7,0,0,0,5,0,0,0,?
22,198,5,3,3,3,0,25,0,0,0,?
22,95,3,3,1,1,0,9,1,1,0,?
22,22,1,0,0,4,0,9,0,0,0,?
22,37,0,1,0,0,0,4,0,0,0,?
22,52,0,1,0,2,1,2,0,0,0,?
22,83,2,8,2,0,0,4,0,0,0,?
22,154,0,5,0,1,0,9,0,1,0,?
22,121,1,2,0,0,0,3,0,0,0,?
22,44,1,1,0,0,0,5,1,0,0,?
22,77,1,1,0,1,0,13,0,0,0,?
22,71,0,0,0,2,0,4,0,0,0,?
22,80,2,7,0,2,0,9,0,0,0,?
22,61,0,2,0,1,0,5,0,0,0,?
22,136,1,0,2,0,1,5,0,1,0,?
22,209,1,8,0,0,0,13,1,0,0,?
22,158,0,0,1,1,0,3,0,0,0,?
22,118,0,2,0,1,0,4,1,1,0,?
22,23,0,3,0,0,0,2,0,0,0,?
22,69,0,1,0,1,0,7,0,0,0,?
22,116,0,1,0,0,0,1,0,1,0,?
22,96,2,5,0,0,0,8,0,1,0,?
22,189,0,0,0,0,0,1,1,0,0,?
22,143,2,2,1,0,0,4,0,0,0,?
22,266,0,3,0,1,0,3,0,0,0,?
22,52,2,1,0,3,1,10,0,0,0,?
22,66,0,4,0,0,0,3,0,0,0,?
22,70,2,3,2,0,0,13,1,0,0,?
22,58,0,0,0,0,0,0,0,0,0,?
22,126,0,3,0,0,0,5,0,0,0,?
21,65,1,7,0,0,0,6,1,1,0,?
21,51,4,1,0,1,0,15,0,1,0,?
21,22,0,0,0,2,0,7,1,0,0,?
21,185,0,1,0,3,0,6,0,0,0,?
21,64,0,4,0,0,0,1,0,0,0,?
21,25,0,0,0,1,0,3,1,0,0,?
21,65,0,5,0,0,0,3,1,1,0,?
21,200,0,1,0,0,0,0,0,0,0,?
21,86,4,1,1,5,0,16,0,0,0,?
21,188,2,3,0,0,0,4,0,0,0,?
21,79,1,11,0,0,0,6,1,0,0,?
21,433,3,0,4,1,0,15,1,1,0,?
21,74,2,4,2,1,0,19,0,1,0,?
21,66,3,6,0,5,0,15,0,1,0,?
21,43,0,8,0,0,0,7,0,0,0,?
21,59,1,1,0,0,0,4,0,1,0,?
21,143,1,9,0,3,0,14,0,3,0,?
21,50,3,4,3,0,0,8,0,0,0,?
21,26,4,1,2,1,0,11,0,0,0,?
21,47,0,2,0,0,0,16,1,0,0,?
21,53,4,1,1,4,0,13,2,0,0,?
21,23,3,1,3,0,0,9,0,0,0,?
21,104,0,2,0,0,1,4,1,0,0,?
21,47,1,10,0,0,0,7,1,0,0,?
21,70,0,6,0,0,0,5,1,0,0,?
21,60,0,10,1,0,0,9,1,3,0,?
21,85,2,21,0,0,0,15,0,0,0,?
21,117,0,2,0,0,0,1,0,0,0,?
21,160,1,4,1,2,1,16,0,0,0,?
21,61,0,2,0,0,0,11,1,0,0,?
21,129,0,1,0,0,0,9,0,1,0,?
21,116,2,3,3,0,0,13,0,2,0,?
21,194,0,6,0,0,0,1,1,0,0,?
21,154,0,0,0,1,0,5,0,0,0,?
21,72,0,2,0,0,0,2,0,0,0,?
21,34,0,8,0,0,0,5,1,0,0,?
21,114,0,4,0,0,0,8,1,1,0,?
21,97,1,7,1,0,0,5,1,0,0,?
21,179,0,2,0,0,0,0,0,0,0,?
21,6,7,1,6,2,0,18,0,1,0,?
21,58,1,5,0,0,0,5,0,0,0,?
21,108,0,1,0,0,0,4,0,1,0,?
21,450,0,1,0,4,0,8,0,0,0,?
21,36,2,9,2,1,0,14,1,0,0,?
21,37,0,1,0,1,0,2,0,0,0,?
21,31,0,0,0,1,1,6,0,2,0,?
21,61,0,3,0,0,0,2,1,0,0,?
21,90,0,4,0,0,0,6,0,0,0,?
21,47,0,0,0,0,0,3,1,0,0,?
21,11,2,2,1,0,0,7,0,1,0,?
21,75,0,0,4,1,0,8,0,0,0,?
21,1349,5,0,3,1,1,14,0,0,0,?
21,60,0,4,0,0,0,3,1,0,0,?
21,130,1,2,2,3,0,17,0,0,0,?
21,52,2,2,1,0,0,15,1,1,0,?
21,149,0,0,0,0,0,13,1,0,0,?
21,81,0,4,0,1,1,10,0,1,0,?
21,52,0,4,0,0,0,2,1,0,0,?
21,27,1,16,1,0,0,19,1,0,0,?
21,169,0,3,0,0,0,3,0,0,0,?
21,113,0,8,0,1,0,6,1,1,0,?
21,46,4,3,2,1,0,20,0,1,0,?
21,120,0,3,0,1,0,7,1,0,0,?
21,258,1,3,0,2,0,8,1,0,0,?
21,189,1,1,0,1,0,10,1,3,0,?
21,97,0,7,0,0,0,9,0,0,0,?
21,271,0,1,0,3,1,7,0,2,0,?
21,221,1,10,0,2,0,10,0,2,0,?
21,126,6,1,4,5,0,17,0,0,0,?
21,76,0,11,0,0,0,8,0,0,0,?
21,44,0,0,0,2,0,12,0,1,0,?
21,106,1,0,2,0,0,10,0,0,0,?
21,58,0,8,0,0,0,6,0,0,0,?
21,37,0,4,0,1,0,6,0,0,0,?
21,39,0,4,0,1,0,3,0,0,0,?
21,49,1,1,1,0,0,6,0,0,0,?
21,3,0,0,0,0,0,0,0,0,0,?
21,67,0,1,0,0,0,1,0,0,0,?
21,63,0,3,0,2,2,5,1,0,0,?
21,58,7,7,4,2,0,16,0,2,0,?
21,261,1,1,1,2,1,13,0,0,0,?
21,59,3,4,3,0,0,15,0,0,0,?
21,53,1,1,1,0,0,8,1,3,0,?
21,41,3,3,2,4,0,17,0,0,0,?
21,132,0,3,0,0,0,2,1,0,0,?
21,150,0,4,0,1,0,6,1,0,1,?
21,381,1,8,0,2,0,7,1,0,0,?
21,30,0,0,0,1,0,2,0,0,0,?
21,43,2,0,2,1,0,10,0,1,0,?
21,35,0,8,0,0,0,10,0,2,0,?
21,110,0,0,0,0,0,4,0,0,0,?
21,139,1,3,0,1,0,10,1,0,0,?
23,57,2,0,2,2,0,8,0,0,0,?
21,125,0,0,0,0,0,0,0,0,0,?
21,83,0,3,0,1,0,5,1,0,0,?
21,134,0,4,0,0,0,4,0,0,0,?
21,32,1,8,1,1,0,10,1,1,0,?
21,130,1,2,0,0,0,2,1,0,0,?
21,65,0,1,0,2,1,3,0,0,0,?
21,32,0,1,0,0,0,2,0,0,0,?
21,36,0,9,0,0,0,5,1,0,0,?
21,23,0,6,0,0,0,12,0,0,0,?
21,81,1,12,0,2,0,10,0,0,0,?
21,32,0,4,0,1,0,9,1,0,0,?
21,66,0,2,0,0,0,11,0,2,0,?
21,60,0,1,0,0,0,1,0,0,0,?
21,119,0,1,0,0,0,1,1,0,0,?
21,98,2,5,1,1,0,11,0,0,0,?
21,66,3,1,2,1,0,13,1,0,0,?
21,14,0,4,0,2,0,9,0,0,0,?
21,54,5,4,3,4,0,15,0,3,0,?
21,44,1,4,1,0,0,9,0,0,0,?
21,69,0,3,0,0,0,2,0,0,0,?
21,34,2,8,1,1,0,11,0,0,1,?
21,49,1,2,2,0,1,10,0,0,0,?
21,55,2,5,0,0,0,18,0,1,0,?
21,384,0,0,0,0,0,4,0,0,0,?
21,142,2,9,0,1,0,14,2,0,0,?
21,259,5,7,4,0,0,12,0,2,0,?
21,53,1,0,0,2,0,5,0,0,0,?
21,263,2,7,2,0,0,10,2,1,0,?
21,173,0,4,0,0,0,3,0,0,0,?
21,61,0,6,0,0,0,2,2,1,0,?
22,59,0,4,0,0,0,6,0,0,0,?
21,97,2,8,1,1,0,9,1,1,0,?
21,140,0,2,0,1,0,4,1,0,0,?
21,182,0,2,0,0,0,7,1,0,0,?
21,124,0,7,0,0,0,5,0,0,0,?
21,41,0,8,0,1,0,5,0,0,0,?
21,153,1,1,1,1,0,17,0,3,0,?
21,50,0,5,0,0,0,5,1,1,0,?
21,92,1,4,0,1,0,11,0,1,0,?
21,193,1,4,1,2,0,12,1,1,0,?
21,305,5,1,4,0,0,15,1,2,0,?
21,107,1,14,1,0,0,3,0,0,0,?
21,125,1,3,1,0,1,7,0,1,0,?
21,41,3,1,3,0,0,4,0,0,0,?
21,96,0,1,0,1,0,10,0,0,0,?
21,81,2,1,1,1,0,3,0,2,0,?
21,242,2,4,1,0,1,10,0,0,0,?
21,90,0,1,0,1,0,5,0,0,0,?
21,179,2,0,2,0,0,7,0,1,0,?
21,122,0,0,0,1,0,4,0,0,0,?
21,42,0,2,0,0,0,4,0,0,0,?
21,77,0,5,0,1,0,3,0,0,0,?
21,104,6,0,3,3,0,12,0,1,0,?
21,33,1,3,1,0,0,5,2,0,0,?
21,98,0,3,0,0,0,6,0,1,0,?
21,88,1,3,1,0,0,6,0,1,0,?
21,91,1,7,2,0,0,8,0,0,0,?
21,117,0,0,0,0,0,0,0,0,0,?
21,186,0,3,0,0,0,6,1,0,0,?
21,166,0,0,0,0,0,4,0,1,0,?
21,37,0,0,0,0,0,4,0,0,0,?
21,36,6,0,3,0,0,6,0,2,0,?
21,86,3,1,0,0,0,11,0,0,0,?
21,71,2,2,1,3,0,6,1,0,0,?
21,201,0,0,0,0,0,1,0,0,0,?
21,170,3,0,3,3,0,10,1,2,0,?
21,195,0,5,0,0,0,10,1,0,0,?
21,114,0,1,0,1,0,9,2,1,0,?
21,23,0,2,0,0,0,2,0,0,0,?
21,192,0,3,0,0,0,3,0,0,0,?
21,300,0,2,0,1,0,3,0,1,0,?
21,159,0,1,0,0,0,5,1,0,0,?
21,105,1,0,0,2,0,10,0,2,0,?
20,105,0,1,0,1,0,5,0,0,0,?
21,111,0,9,0,1,0,7,1,3,0,?
21,129,3,11,3,2,0,6,0,0,0,?
21,80,0,2,0,0,0,12,0,0,0,?
21,84,2,2,1,1,0,5,1,2,0,?
21,120,0,4,0,0,0,2,0,0,0,?
21,122,1,11,1,0,0,13,0,1,0,?
21,128,3,3,2,1,0,9,1,0,0,?
21,38,2,5,2,1,0,11,0,0,0,?
21,29,0,4,0,0,0,1,0,1,0,?
21,139,1,2,1,0,1,0,1,1,0,?
21,193,2,9,0,2,0,17,0,0,0,?
21,88,1,2,1,1,0,7,0,0,0,?
21,73,0,2,0,1,0,5,0,0,0,?
21,105,1,1,1,1,0,10,1,0,0,?
21,42,0,9,0,0,0,5,0,0,0,?
21,76,1,4,1,0,0,6,2,0,0,?
21,88,0,4,0,1,1,6,0,0,0,?
21,109,0,0,0,2,1,2,0,0,0,?
21,266,0,11,0,0,0,6,0,1,0,?
21,212,1,2,0,0,0,6,0,0,0,?
21,78,3,0,3,1,0,11,2,2,0,?
21,102,0,9,0,1,0,7,1,3,0,?
21,73,3,0,2,0,0,17,0,0,0,?
21,61,0,1,0,0,0,0,0,0,0,?
21,1402,0,11,0,0,0,10,1,1,0,?
21,142,0,13,0,1,0,9,1,0,0,?
21,94,2,5,2,1,0,12,0,0,0,?
21,128,0,1,0,0,0,2,0,0,0,?
21,37,0,2,0,2,1,9,0,1,1,?
21,77,3,3,0,1,0,11,1,0,0,?
21,51,0,6,0,0,0,4,0,1,0,?
21,188,1,2,0,1,0,11,0,0,0,?
21,56,3,2,2,2,0,13,0,1,0,?
21,232,0,8,0,0,0,5,0,0,0,?
21,36,2,0,1,1,0,7,0,0,0,?
21,98,5,2,3,1,0,22,0,1,0,?
21,64,0,1,0,2,0,7,1,0,0,?
21,171,0,4,0,0,0,2,0,0,0,?
21,31,0,13,0,0,0,3,0,0,0,?
21,119,1,0,0,3,0,13,0,0,0,?
21,102,0,1,0,0,0,3,0,0,0,?
